Date,Order_ID,Dish_Name,Ingredient_Name,Quantity_Used,Unit,Stock_Available
2023-01-22,ORD-20230122-3703,Spaghetti Bolognese,Onion,0.05,kg,14.65
2023-01-22,ORD-20230122-7636,Pepperoni Pizza,Pizza Dough,1,ball,28
2023-01-22,ORD-20230122-7636,Pepperoni Pizza,Tomato Sauce,0.2,liter,24.15
2023-01-22,ORD-20230122-7636,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,2.1
2023-01-22,ORD-20230122-7636,Pepperoni Pizza,Pepperoni,0.1,kg,4.3
2023-01-22,ORD-20230122-5465,Spaghetti Bolognese,Pasta,0.2,kg,21.2
2023-01-22,ORD-20230122-5465,Spaghetti Bolognese,Tomato Sauce,0.15,liter,24.0
2023-01-22,ORD-20230122-5465,Spaghetti Bolognese,Ground Beef,0.15,kg,18.4
2023-01-22,ORD-20230122-5465,Spaghetti Bolognese,Onion,0.05,kg,14.6
2023-01-22,ORD-20230122-2277,Pepperoni Pizza,Pizza Dough,1,ball,27
2023-01-22,ORD-20230122-2277,Pepperoni Pizza,Tomato Sauce,0.2,liter,23.8
2023-01-22,ORD-20230122-2277,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,1.9
2023-01-22,ORD-20230122-2277,Pepperoni Pizza,Pepperoni,0.1,kg,4.2
2023-01-22,ORD-20230122-5301,Margherita Pizza,Pizza Dough,1,ball,26
2023-01-22,ORD-20230122-5301,Margherita Pizza,Tomato Sauce,0.2,liter,23.6
2023-01-22,ORD-20230122-5301,Margherita Pizza,Mozzarella Cheese,0.25,kg,1.65
2023-01-22,ORD-20230122-7657,Cheeseburger,Burger Bun,1,piece,39
2023-01-22,ORD-20230122-7657,Cheeseburger,Burger Patty,1,piece,39
2023-01-22,ORD-20230122-7657,Cheeseburger,Mozzarella Cheese,0.05,kg,1.6
2023-01-22,ORD-20230122-7657,Cheeseburger,Lettuce,0.1,head,21.4
2023-01-22,ORD-20230122-7657,Cheeseburger,Tomatoes,0.05,kg,7.95
2023-01-22,ORD-20230122-7657,Cheeseburger,Onion,0.02,kg,14.58
2023-01-22,ORD-20230122-5764,Pepperoni Pizza,Pizza Dough,1,ball,25
2023-01-22,ORD-20230122-5764,Pepperoni Pizza,Tomato Sauce,0.2,liter,23.4
2023-01-22,ORD-20230122-5764,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,1.4
2023-01-22,ORD-20230122-5764,Pepperoni Pizza,Pepperoni,0.1,kg,4.1
2023-01-22,ORD-20230122-3821,Pepperoni Pizza,Pizza Dough,1,ball,24
2023-01-22,ORD-20230122-3821,Pepperoni Pizza,Tomato Sauce,0.2,liter,23.2
2023-01-22,ORD-20230122-3821,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,1.2
2023-01-22,ORD-20230122-3821,Pepperoni Pizza,Pepperoni,0.1,kg,4.0
2023-01-22,ORD-20230122-2678,Cheeseburger,Burger Bun,1,piece,38
2023-01-22,ORD-20230122-2678,Cheeseburger,Burger Patty,1,piece,38
2023-01-22,ORD-20230122-2678,Cheeseburger,Mozzarella Cheese,0.05,kg,1.15
2023-01-22,ORD-20230122-2678,Cheeseburger,Lettuce,0.1,head,21.3
2023-01-22,ORD-20230122-2678,Cheeseburger,Tomatoes,0.05,kg,7.9
2023-01-22,ORD-20230122-2678,Cheeseburger,Onion,0.02,kg,14.56
2023-01-22,ORD-20230122-9442,Spaghetti Bolognese,Pasta,0.2,kg,21.0
2023-01-22,ORD-20230122-9442,Spaghetti Bolognese,Tomato Sauce,0.15,liter,23.05
2023-01-22,ORD-20230122-9442,Spaghetti Bolognese,Ground Beef,0.15,kg,18.25
2023-01-22,ORD-20230122-9442,Spaghetti Bolognese,Onion,0.05,kg,14.51
2023-01-22,ORD-20230122-5230,Margherita Pizza,Pizza Dough,1,ball,23
2023-01-22,ORD-20230122-5230,Margherita Pizza,Tomato Sauce,0.2,liter,22.85
2023-01-22,ORD-20230122-5230,Margherita Pizza,Mozzarella Cheese,0.25,kg,0.9
2023-01-22,ORD-20230122-9484,Caesar Salad,Lettuce,0.5,head,20.8
2023-01-22,ORD-20230122-9484,Caesar Salad,Tomatoes,0.2,kg,7.7
2023-01-22,ORD-20230122-9484,Caesar Salad,Mozzarella Cheese,0.05,kg,0.85
2023-01-22,ORD-20230122-7910,Margherita Pizza,Pizza Dough,1,ball,22
2023-01-22,ORD-20230122-7910,Margherita Pizza,Tomato Sauce,0.2,liter,22.65
2023-01-22,ORD-20230122-7910,Margherita Pizza,Mozzarella Cheese,0.25,kg,0.6
2023-01-23,ORD-20230123-8111,Caesar Salad,Lettuce,0.5,head,20.3
2023-01-23,ORD-20230123-8111,Caesar Salad,Tomatoes,0.2,kg,7.5
2023-01-23,ORD-20230123-8111,Caesar Salad,Mozzarella Cheese,0.05,kg,15.55
2023-01-23,ORD-20230123-6777,Cheeseburger,Burger Bun,1,piece,37
2023-01-23,ORD-20230123-6777,Cheeseburger,Burger Patty,1,piece,37
2023-01-23,ORD-20230123-6777,Cheeseburger,Mozzarella Cheese,0.05,kg,15.5
2023-01-23,ORD-20230123-6777,Cheeseburger,Lettuce,0.1,head,20.2
2023-01-23,ORD-20230123-6777,Cheeseburger,Tomatoes,0.05,kg,7.45
2023-01-23,ORD-20230123-6777,Cheeseburger,Onion,0.02,kg,14.49
2023-01-23,ORD-20230123-5713,Margherita Pizza,Pizza Dough,1,ball,21
2023-01-23,ORD-20230123-5713,Margherita Pizza,Tomato Sauce,0.2,liter,22.45
2023-01-23,ORD-20230123-5713,Margherita Pizza,Mozzarella Cheese,0.25,kg,15.25
2023-01-23,ORD-20230123-7165,Margherita Pizza,Pizza Dough,1,ball,20
2023-01-23,ORD-20230123-7165,Margherita Pizza,Tomato Sauce,0.2,liter,22.25
2023-01-23,ORD-20230123-7165,Margherita Pizza,Mozzarella Cheese,0.25,kg,15.0
2023-01-23,ORD-20230123-3981,Pepperoni Pizza,Pizza Dough,1,ball,19
2023-01-23,ORD-20230123-3981,Pepperoni Pizza,Tomato Sauce,0.2,liter,22.05
2023-01-23,ORD-20230123-3981,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.8
2023-01-23,ORD-20230123-3981,Pepperoni Pizza,Pepperoni,0.1,kg,13.9
2023-01-23,ORD-20230123-1040,Spaghetti Bolognese,Pasta,0.2,kg,20.8
2023-01-23,ORD-20230123-1040,Spaghetti Bolognese,Tomato Sauce,0.15,liter,21.9
2023-01-23,ORD-20230123-1040,Spaghetti Bolognese,Ground Beef,0.15,kg,18.1
2023-01-23,ORD-20230123-1040,Spaghetti Bolognese,Onion,0.05,kg,14.44
2023-01-23,ORD-20230123-1643,Pepperoni Pizza,Pizza Dough,1,ball,18
2023-01-23,ORD-20230123-1643,Pepperoni Pizza,Tomato Sauce,0.2,liter,21.7
2023-01-23,ORD-20230123-1643,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.6
2023-01-23,ORD-20230123-1643,Pepperoni Pizza,Pepperoni,0.1,kg,13.8
2023-01-23,ORD-20230123-8158,Margherita Pizza,Pizza Dough,1,ball,17
2023-01-23,ORD-20230123-8158,Margherita Pizza,Tomato Sauce,0.2,liter,21.5
2023-01-23,ORD-20230123-8158,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.35
2023-01-23,ORD-20230123-1650,Margherita Pizza,Pizza Dough,1,ball,16
2023-01-23,ORD-20230123-1650,Margherita Pizza,Tomato Sauce,0.2,liter,21.3
2023-01-23,ORD-20230123-1650,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.1
2023-01-23,ORD-20230123-4582,Caesar Salad,Lettuce,0.5,head,19.7
2023-01-23,ORD-20230123-4582,Caesar Salad,Tomatoes,0.2,kg,7.25
2023-01-23,ORD-20230123-4582,Caesar Salad,Mozzarella Cheese,0.05,kg,14.05
2023-01-23,ORD-20230123-7905,Pepperoni Pizza,Pizza Dough,1,ball,15
2023-01-23,ORD-20230123-7905,Pepperoni Pizza,Tomato Sauce,0.2,liter,21.1
2023-01-23,ORD-20230123-7905,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,13.85
2023-01-23,ORD-20230123-7905,Pepperoni Pizza,Pepperoni,0.1,kg,13.7
2023-01-23,ORD-20230123-1377,Spaghetti Bolognese,Pasta,0.2,kg,20.6
2023-01-23,ORD-20230123-1377,Spaghetti Bolognese,Tomato Sauce,0.15,liter,20.95
2023-01-23,ORD-20230123-1377,Spaghetti Bolognese,Ground Beef,0.15,kg,17.95
2023-01-23,ORD-20230123-1377,Spaghetti Bolognese,Onion,0.05,kg,14.39
2023-01-23,ORD-20230123-5262,Caesar Salad,Lettuce,0.5,head,19.2
2023-01-23,ORD-20230123-5262,Caesar Salad,Tomatoes,0.2,kg,7.05
2023-01-23,ORD-20230123-5262,Caesar Salad,Mozzarella Cheese,0.05,kg,13.8
2023-01-23,ORD-20230123-9864,Spaghetti Bolognese,Pasta,0.2,kg,20.4
2023-01-23,ORD-20230123-9864,Spaghetti Bolognese,Tomato Sauce,0.15,liter,20.8
2023-01-23,ORD-20230123-9864,Spaghetti Bolognese,Ground Beef,0.15,kg,17.8
2023-01-23,ORD-20230123-9864,Spaghetti Bolognese,Onion,0.05,kg,14.34
2023-01-23,ORD-20230123-4221,Caesar Salad,Lettuce,0.5,head,18.7
2023-01-23,ORD-20230123-4221,Caesar Salad,Tomatoes,0.2,kg,6.85
2023-01-23,ORD-20230123-4221,Caesar Salad,Mozzarella Cheese,0.05,kg,13.75
2023-01-23,ORD-20230123-7653,Cheeseburger,Burger Bun,1,piece,36
2023-01-23,ORD-20230123-7653,Cheeseburger,Burger Patty,1,piece,36
2023-01-23,ORD-20230123-7653,Cheeseburger,Mozzarella Cheese,0.05,kg,13.7
2023-01-23,ORD-20230123-7653,Cheeseburger,Lettuce,0.1,head,18.6
2023-01-23,ORD-20230123-7653,Cheeseburger,Tomatoes,0.05,kg,6.8
2023-01-23,ORD-20230123-7653,Cheeseburger,Onion,0.02,kg,14.32
2023-01-23,ORD-20230123-3950,Pepperoni Pizza,Pizza Dough,1,ball,14
2023-01-23,ORD-20230123-3950,Pepperoni Pizza,Tomato Sauce,0.2,liter,20.6
2023-01-23,ORD-20230123-3950,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,13.5
2023-01-23,ORD-20230123-3950,Pepperoni Pizza,Pepperoni,0.1,kg,13.6
2023-01-23,ORD-20230123-5199,Margherita Pizza,Pizza Dough,1,ball,13
2023-01-23,ORD-20230123-5199,Margherita Pizza,Tomato Sauce,0.2,liter,20.4
2023-01-23,ORD-20230123-5199,Margherita Pizza,Mozzarella Cheese,0.25,kg,13.25
2023-01-23,ORD-20230123-3402,Pepperoni Pizza,Pizza Dough,1,ball,12
2023-01-23,ORD-20230123-3402,Pepperoni Pizza,Tomato Sauce,0.2,liter,20.2
2023-01-23,ORD-20230123-3402,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,13.05
2023-01-23,ORD-20230123-3402,Pepperoni Pizza,Pepperoni,0.1,kg,13.5
2023-01-23,ORD-20230123-7268,Cheeseburger,Burger Bun,1,piece,35
2023-01-23,ORD-20230123-7268,Cheeseburger,Burger Patty,1,piece,35
2023-01-23,ORD-20230123-7268,Cheeseburger,Mozzarella Cheese,0.05,kg,13.0
2023-01-23,ORD-20230123-7268,Cheeseburger,Lettuce,0.1,head,18.5
2023-01-23,ORD-20230123-7268,Cheeseburger,Tomatoes,0.05,kg,6.75
2023-01-23,ORD-20230123-7268,Cheeseburger,Onion,0.02,kg,14.3
2023-01-23,ORD-20230123-5655,Margherita Pizza,Pizza Dough,1,ball,11
2023-01-23,ORD-20230123-5655,Margherita Pizza,Tomato Sauce,0.2,liter,20.0
2023-01-23,ORD-20230123-5655,Margherita Pizza,Mozzarella Cheese,0.25,kg,12.75
2023-01-23,ORD-20230123-1841,Caesar Salad,Lettuce,0.5,head,18.0
2023-01-23,ORD-20230123-1841,Caesar Salad,Tomatoes,0.2,kg,6.55
2023-01-23,ORD-20230123-1841,Caesar Salad,Mozzarella Cheese,0.05,kg,12.7
2023-01-23,ORD-20230123-8150,Pepperoni Pizza,Pizza Dough,1,ball,10
2023-01-23,ORD-20230123-8150,Pepperoni Pizza,Tomato Sauce,0.2,liter,19.8
2023-01-23,ORD-20230123-8150,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,12.5
2023-01-23,ORD-20230123-8150,Pepperoni Pizza,Pepperoni,0.1,kg,13.4
2023-01-23,ORD-20230123-6417,Cheeseburger,Burger Bun,1,piece,34
2023-01-23,ORD-20230123-6417,Cheeseburger,Burger Patty,1,piece,34
2023-01-23,ORD-20230123-6417,Cheeseburger,Mozzarella Cheese,0.05,kg,12.45
2023-01-23,ORD-20230123-6417,Cheeseburger,Lettuce,0.1,head,17.9
2023-01-23,ORD-20230123-6417,Cheeseburger,Tomatoes,0.05,kg,6.5
2023-01-23,ORD-20230123-6417,Cheeseburger,Onion,0.02,kg,14.28
2023-01-23,ORD-20230123-4903,Pepperoni Pizza,Pizza Dough,1,ball,9
2023-01-23,ORD-20230123-4903,Pepperoni Pizza,Tomato Sauce,0.2,liter,19.6
2023-01-23,ORD-20230123-4903,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,12.25
2023-01-23,ORD-20230123-4903,Pepperoni Pizza,Pepperoni,0.1,kg,13.3
2023-01-23,ORD-20230123-6421,Cheeseburger,Burger Bun,1,piece,33
2023-01-23,ORD-20230123-6421,Cheeseburger,Burger Patty,1,piece,33
2023-01-23,ORD-20230123-6421,Cheeseburger,Mozzarella Cheese,0.05,kg,12.2
2023-01-23,ORD-20230123-6421,Cheeseburger,Lettuce,0.1,head,17.8
2023-01-23,ORD-20230123-6421,Cheeseburger,Tomatoes,0.05,kg,6.45
2023-01-23,ORD-20230123-6421,Cheeseburger,Onion,0.02,kg,14.26
2023-01-23,ORD-20230123-9911,Spaghetti Bolognese,Pasta,0.2,kg,20.2
2023-01-23,ORD-20230123-9911,Spaghetti Bolognese,Tomato Sauce,0.15,liter,19.45
2023-01-23,ORD-20230123-9911,Spaghetti Bolognese,Ground Beef,0.15,kg,17.65
2023-01-23,ORD-20230123-9911,Spaghetti Bolognese,Onion,0.05,kg,14.21
2023-01-23,ORD-20230123-3165,Caesar Salad,Lettuce,0.5,head,17.3
2023-01-23,ORD-20230123-3165,Caesar Salad,Tomatoes,0.2,kg,6.25
2023-01-23,ORD-20230123-3165,Caesar Salad,Mozzarella Cheese,0.05,kg,12.15
2023-01-23,ORD-20230123-2444,Caesar Salad,Lettuce,0.5,head,16.8
2023-01-23,ORD-20230123-2444,Caesar Salad,Tomatoes,0.2,kg,6.05
2023-01-23,ORD-20230123-2444,Caesar Salad,Mozzarella Cheese,0.05,kg,12.1
2023-01-23,ORD-20230123-2551,Cheeseburger,Burger Bun,1,piece,32
2023-01-23,ORD-20230123-2551,Cheeseburger,Burger Patty,1,piece,32
2023-01-23,ORD-20230123-2551,Cheeseburger,Mozzarella Cheese,0.05,kg,12.05
2023-01-23,ORD-20230123-2551,Cheeseburger,Lettuce,0.1,head,16.7
2023-01-23,ORD-20230123-2551,Cheeseburger,Tomatoes,0.05,kg,6.0
2023-01-23,ORD-20230123-2551,Cheeseburger,Onion,0.02,kg,14.19
2023-01-23,ORD-20230123-3267,Cheeseburger,Burger Bun,1,piece,31
2023-01-23,ORD-20230123-3267,Cheeseburger,Burger Patty,1,piece,31
2023-01-23,ORD-20230123-3267,Cheeseburger,Mozzarella Cheese,0.05,kg,12.0
2023-01-23,ORD-20230123-3267,Cheeseburger,Lettuce,0.1,head,16.6
2023-01-23,ORD-20230123-3267,Cheeseburger,Tomatoes,0.05,kg,5.95
2023-01-23,ORD-20230123-3267,Cheeseburger,Onion,0.02,kg,14.17
2023-01-23,ORD-20230123-8508,Margherita Pizza,Pizza Dough,1,ball,8
2023-01-23,ORD-20230123-8508,Margherita Pizza,Tomato Sauce,0.2,liter,19.25
2023-01-23,ORD-20230123-8508,Margherita Pizza,Mozzarella Cheese,0.25,kg,11.75
2023-01-23,ORD-20230123-9336,Caesar Salad,Lettuce,0.5,head,16.1
2023-01-23,ORD-20230123-9336,Caesar Salad,Tomatoes,0.2,kg,5.75
2023-01-23,ORD-20230123-9336,Caesar Salad,Mozzarella Cheese,0.05,kg,11.7
2023-01-23,ORD-20230123-4934,Margherita Pizza,Pizza Dough,1,ball,7
2023-01-23,ORD-20230123-4934,Margherita Pizza,Tomato Sauce,0.2,liter,19.05
2023-01-23,ORD-20230123-4934,Margherita Pizza,Mozzarella Cheese,0.25,kg,11.45
2023-01-23,ORD-20230123-3027,Pepperoni Pizza,Pizza Dough,1,ball,6
2023-01-23,ORD-20230123-3027,Pepperoni Pizza,Tomato Sauce,0.2,liter,18.85
2023-01-23,ORD-20230123-3027,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,11.25
2023-01-23,ORD-20230123-3027,Pepperoni Pizza,Pepperoni,0.1,kg,13.2
2023-01-23,ORD-20230123-6237,Pepperoni Pizza,Pizza Dough,1,ball,5
2023-01-23,ORD-20230123-6237,Pepperoni Pizza,Tomato Sauce,0.2,liter,18.65
2023-01-23,ORD-20230123-6237,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,11.05
2023-01-23,ORD-20230123-6237,Pepperoni Pizza,Pepperoni,0.1,kg,13.1
2023-01-23,ORD-20230123-5380,Margherita Pizza,Pizza Dough,1,ball,4
2023-01-23,ORD-20230123-5380,Margherita Pizza,Tomato Sauce,0.2,liter,18.45
2023-01-23,ORD-20230123-5380,Margherita Pizza,Mozzarella Cheese,0.25,kg,10.8
2023-01-24,ORD-20230124-4964,Spaghetti Bolognese,Pasta,0.2,kg,20.0
2023-01-24,ORD-20230124-4964,Spaghetti Bolognese,Tomato Sauce,0.15,liter,18.3
2023-01-24,ORD-20230124-4964,Spaghetti Bolognese,Ground Beef,0.15,kg,17.5
2023-01-24,ORD-20230124-4964,Spaghetti Bolognese,Onion,0.05,kg,14.12
2023-01-24,ORD-20230124-8779,Pepperoni Pizza,Pizza Dough,1,ball,53
2023-01-24,ORD-20230124-8779,Pepperoni Pizza,Tomato Sauce,0.2,liter,18.1
2023-01-24,ORD-20230124-8779,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,10.6
2023-01-24,ORD-20230124-8779,Pepperoni Pizza,Pepperoni,0.1,kg,13.0
2023-01-24,ORD-20230124-5197,Pepperoni Pizza,Pizza Dough,1,ball,52
2023-01-24,ORD-20230124-5197,Pepperoni Pizza,Tomato Sauce,0.2,liter,17.9
2023-01-24,ORD-20230124-5197,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,10.4
2023-01-24,ORD-20230124-5197,Pepperoni Pizza,Pepperoni,0.1,kg,12.9
2023-01-24,ORD-20230124-6582,Caesar Salad,Lettuce,0.5,head,15.6
2023-01-24,ORD-20230124-6582,Caesar Salad,Tomatoes,0.2,kg,5.55
2023-01-24,ORD-20230124-6582,Caesar Salad,Mozzarella Cheese,0.05,kg,10.35
2023-01-24,ORD-20230124-6737,Margherita Pizza,Pizza Dough,1,ball,51
2023-01-24,ORD-20230124-6737,Margherita Pizza,Tomato Sauce,0.2,liter,17.7
2023-01-24,ORD-20230124-6737,Margherita Pizza,Mozzarella Cheese,0.25,kg,10.1
2023-01-24,ORD-20230124-2687,Pepperoni Pizza,Pizza Dough,1,ball,50
2023-01-24,ORD-20230124-2687,Pepperoni Pizza,Tomato Sauce,0.2,liter,17.5
2023-01-24,ORD-20230124-2687,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,9.9
2023-01-24,ORD-20230124-2687,Pepperoni Pizza,Pepperoni,0.1,kg,12.8
2023-01-24,ORD-20230124-6718,Margherita Pizza,Pizza Dough,1,ball,49
2023-01-24,ORD-20230124-6718,Margherita Pizza,Tomato Sauce,0.2,liter,17.3
2023-01-24,ORD-20230124-6718,Margherita Pizza,Mozzarella Cheese,0.25,kg,9.65
2023-01-24,ORD-20230124-5632,Pepperoni Pizza,Pizza Dough,1,ball,48
2023-01-24,ORD-20230124-5632,Pepperoni Pizza,Tomato Sauce,0.2,liter,17.1
2023-01-24,ORD-20230124-5632,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,9.45
2023-01-24,ORD-20230124-5632,Pepperoni Pizza,Pepperoni,0.1,kg,12.7
2023-01-24,ORD-20230124-2440,Pepperoni Pizza,Pizza Dough,1,ball,47
2023-01-24,ORD-20230124-2440,Pepperoni Pizza,Tomato Sauce,0.2,liter,16.9
2023-01-24,ORD-20230124-2440,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,9.25
2023-01-24,ORD-20230124-2440,Pepperoni Pizza,Pepperoni,0.1,kg,12.6
2023-01-24,ORD-20230124-3394,Cheeseburger,Burger Bun,1,piece,30
2023-01-24,ORD-20230124-3394,Cheeseburger,Burger Patty,1,piece,30
2023-01-24,ORD-20230124-3394,Cheeseburger,Mozzarella Cheese,0.05,kg,9.2
2023-01-24,ORD-20230124-3394,Cheeseburger,Lettuce,0.1,head,15.5
2023-01-24,ORD-20230124-3394,Cheeseburger,Tomatoes,0.05,kg,5.5
2023-01-24,ORD-20230124-3394,Cheeseburger,Onion,0.02,kg,14.1
2023-01-24,ORD-20230124-9471,Pepperoni Pizza,Pizza Dough,1,ball,46
2023-01-24,ORD-20230124-9471,Pepperoni Pizza,Tomato Sauce,0.2,liter,16.7
2023-01-24,ORD-20230124-9471,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,9.0
2023-01-24,ORD-20230124-9471,Pepperoni Pizza,Pepperoni,0.1,kg,12.5
2023-01-24,ORD-20230124-6115,Caesar Salad,Lettuce,0.5,head,15.0
2023-01-24,ORD-20230124-6115,Caesar Salad,Tomatoes,0.2,kg,5.3
2023-01-24,ORD-20230124-6115,Caesar Salad,Mozzarella Cheese,0.05,kg,8.95
2023-01-24,ORD-20230124-1946,Spaghetti Bolognese,Pasta,0.2,kg,19.8
2023-01-24,ORD-20230124-1946,Spaghetti Bolognese,Tomato Sauce,0.15,liter,16.55
2023-01-24,ORD-20230124-1946,Spaghetti Bolognese,Ground Beef,0.15,kg,17.35
2023-01-24,ORD-20230124-1946,Spaghetti Bolognese,Onion,0.05,kg,14.05
2023-01-24,ORD-20230124-9734,Cheeseburger,Burger Bun,1,piece,29
2023-01-24,ORD-20230124-9734,Cheeseburger,Burger Patty,1,piece,29
2023-01-24,ORD-20230124-9734,Cheeseburger,Mozzarella Cheese,0.05,kg,8.9
2023-01-24,ORD-20230124-9734,Cheeseburger,Lettuce,0.1,head,14.9
2023-01-24,ORD-20230124-9734,Cheeseburger,Tomatoes,0.05,kg,5.25
2023-01-24,ORD-20230124-9734,Cheeseburger,Onion,0.02,kg,14.03
2023-01-24,ORD-20230124-5846,Spaghetti Bolognese,Pasta,0.2,kg,19.6
2023-01-24,ORD-20230124-5846,Spaghetti Bolognese,Tomato Sauce,0.15,liter,16.4
2023-01-24,ORD-20230124-5846,Spaghetti Bolognese,Ground Beef,0.15,kg,17.2
2023-01-24,ORD-20230124-5846,Spaghetti Bolognese,Onion,0.05,kg,13.98
2023-01-24,ORD-20230124-9491,Margherita Pizza,Pizza Dough,1,ball,45
2023-01-24,ORD-20230124-9491,Margherita Pizza,Tomato Sauce,0.2,liter,16.2
2023-01-24,ORD-20230124-9491,Margherita Pizza,Mozzarella Cheese,0.25,kg,8.65
2023-01-24,ORD-20230124-1906,Margherita Pizza,Pizza Dough,1,ball,44
2023-01-24,ORD-20230124-1906,Margherita Pizza,Tomato Sauce,0.2,liter,16.0
2023-01-24,ORD-20230124-1906,Margherita Pizza,Mozzarella Cheese,0.25,kg,8.4
2023-01-24,ORD-20230124-1096,Pepperoni Pizza,Pizza Dough,1,ball,43
2023-01-24,ORD-20230124-1096,Pepperoni Pizza,Tomato Sauce,0.2,liter,15.8
2023-01-24,ORD-20230124-1096,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,8.2
2023-01-24,ORD-20230124-1096,Pepperoni Pizza,Pepperoni,0.1,kg,12.4
2023-01-24,ORD-20230124-3650,Spaghetti Bolognese,Pasta,0.2,kg,19.4
2023-01-24,ORD-20230124-3650,Spaghetti Bolognese,Tomato Sauce,0.15,liter,15.65
2023-01-24,ORD-20230124-3650,Spaghetti Bolognese,Ground Beef,0.15,kg,17.05
2023-01-24,ORD-20230124-3650,Spaghetti Bolognese,Onion,0.05,kg,13.93
2023-01-24,ORD-20230124-2678,Margherita Pizza,Pizza Dough,1,ball,42
2023-01-24,ORD-20230124-2678,Margherita Pizza,Tomato Sauce,0.2,liter,15.45
2023-01-24,ORD-20230124-2678,Margherita Pizza,Mozzarella Cheese,0.25,kg,7.95
2023-01-24,ORD-20230124-2804,Margherita Pizza,Pizza Dough,1,ball,41
2023-01-24,ORD-20230124-2804,Margherita Pizza,Tomato Sauce,0.2,liter,15.25
2023-01-24,ORD-20230124-2804,Margherita Pizza,Mozzarella Cheese,0.25,kg,7.7
2023-01-24,ORD-20230124-9415,Pepperoni Pizza,Pizza Dough,1,ball,40
2023-01-24,ORD-20230124-9415,Pepperoni Pizza,Tomato Sauce,0.2,liter,15.05
2023-01-24,ORD-20230124-9415,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,7.5
2023-01-24,ORD-20230124-9415,Pepperoni Pizza,Pepperoni,0.1,kg,12.3
2023-01-24,ORD-20230124-3544,Pepperoni Pizza,Pizza Dough,1,ball,39
2023-01-24,ORD-20230124-3544,Pepperoni Pizza,Tomato Sauce,0.2,liter,14.85
2023-01-24,ORD-20230124-3544,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,7.3
2023-01-24,ORD-20230124-3544,Pepperoni Pizza,Pepperoni,0.1,kg,12.2
2023-01-24,ORD-20230124-4762,Spaghetti Bolognese,Pasta,0.2,kg,19.2
2023-01-24,ORD-20230124-4762,Spaghetti Bolognese,Tomato Sauce,0.15,liter,14.7
2023-01-24,ORD-20230124-4762,Spaghetti Bolognese,Ground Beef,0.15,kg,16.9
2023-01-24,ORD-20230124-4762,Spaghetti Bolognese,Onion,0.05,kg,13.88
2023-01-24,ORD-20230124-3519,Spaghetti Bolognese,Pasta,0.2,kg,19.0
2023-01-24,ORD-20230124-3519,Spaghetti Bolognese,Tomato Sauce,0.15,liter,14.55
2023-01-24,ORD-20230124-3519,Spaghetti Bolognese,Ground Beef,0.15,kg,16.75
2023-01-24,ORD-20230124-3519,Spaghetti Bolognese,Onion,0.05,kg,13.83
2023-01-24,ORD-20230124-9881,Pepperoni Pizza,Pizza Dough,1,ball,38
2023-01-24,ORD-20230124-9881,Pepperoni Pizza,Tomato Sauce,0.2,liter,14.35
2023-01-24,ORD-20230124-9881,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,7.1
2023-01-24,ORD-20230124-9881,Pepperoni Pizza,Pepperoni,0.1,kg,12.1
2023-01-24,ORD-20230124-4308,Pepperoni Pizza,Pizza Dough,1,ball,37
2023-01-24,ORD-20230124-4308,Pepperoni Pizza,Tomato Sauce,0.2,liter,14.15
2023-01-24,ORD-20230124-4308,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,6.9
2023-01-24,ORD-20230124-4308,Pepperoni Pizza,Pepperoni,0.1,kg,12.0
2023-01-25,ORD-20230125-5526,Spaghetti Bolognese,Pasta,0.2,kg,18.8
2023-01-25,ORD-20230125-5526,Spaghetti Bolognese,Tomato Sauce,0.15,liter,14.0
2023-01-25,ORD-20230125-5526,Spaghetti Bolognese,Ground Beef,0.15,kg,16.6
2023-01-25,ORD-20230125-5526,Spaghetti Bolognese,Onion,0.05,kg,13.78
2023-01-25,ORD-20230125-5931,Spaghetti Bolognese,Pasta,0.2,kg,18.6
2023-01-25,ORD-20230125-5931,Spaghetti Bolognese,Tomato Sauce,0.15,liter,13.85
